playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
darviyu01,2019,1,CHN,NL,31,56,1,5,0,0,0,3,0,0,2,31,0,0,3,1,1
jeffeda01,2020,1,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chargjt01,2021,2,TBA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stratch01,2021,1,PIT,NL,68,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
plaweke01,2022,1,BOS,AL,61,157,15,34,8,0,1,12,0,0,14,28,0,2,1,1,5
colomal01,2021,1,MIN,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schroma01,2021,1,CIN,NL,53,125,19,36,7,2,3,14,1,1,8,24,1,0,0,1,0
feddeer01,2022,1,WAS,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramoswi01,2021,2,CLE,AL,9,31,3,7,0,0,2,7,0,0,3,7,0,0,0,1,1
suerowa01,2021,1,WAS,NL,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gurrilo01,2021,1,TOR,AL,141,500,62,138,28,2,21,84,1,3,32,102,1,2,1,6,8
nerishe01,2020,1,PHI,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schebsc01,2020,1,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doyleto01,2020,1,COL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willilu01,2022,1,SFN,NL,8,12,1,3,1,0,0,3,0,0,0,4,0,0,0,0,0
hembrhe01,2020,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampsga01,2021,1,COL,NL,147,453,69,106,21,6,11,33,17,7,33,118,2,3,3,2,6
ramirno01,2020,1,LAA,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomka01,2021,2,PIT,NL,39,92,9,14,2,1,2,11,1,0,17,30,1,5,0,3,1
leclejo01,2020,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayeske01,2020,1,PIT,NL,24,85,17,32,7,2,5,11,1,0,9,20,2,1,0,0,2
anderia01,2020,1,ATL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caveja01,2020,1,MIN,AL,42,113,17,25,3,2,4,15,0,2,5,44,0,5,0,0,0
groshjo01,2022,1,MIA,NL,17,61,9,16,0,0,1,2,0,0,4,13,0,0,0,0,2
jacksal02,2021,2,MIA,NL,42,108,11,17,4,0,3,12,0,0,11,60,0,4,0,0,0
flories01,2020,1,NYA,AL,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
heathni01,2020,1,KCA,AL,15,13,2,2,1,0,0,3,2,2,2,6,0,1,1,0,0
vogelda01,2020,1,SEA,AL,18,53,3,5,1,0,2,4,0,0,11,13,1,0,0,0,1
grayjo02,2019,1,COL,NL,27,47,1,3,0,0,0,1,0,0,3,22,0,0,9,0,2
jerezwi01,2019,2,PIT,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acevedo01,2022,1,OAK,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alcanse01,2021,1,CHN,NL,89,220,30,45,6,3,5,17,3,0,30,74,2,2,1,2,3
lopesti01,2021,1,MIL,NL,7,10,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0
pindech01,2019,1,OAK,AL,124,341,45,82,21,0,13,47,0,1,20,88,0,5,1,3,11
gilbety01,2022,1,ARI,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wongko01,2022,1,MIL,NL,134,430,65,108,24,4,15,47,17,6,46,88,2,14,2,5,5
kratzer01,2020,1,NYA,AL,18,28,2,9,2,0,0,4,0,0,2,6,0,0,0,0,0
krizaja01,2022,1,SFN,NL,3,8,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
burrobe01,2021,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuentjo01,2020,1,COL,NL,30,98,14,30,7,0,2,17,1,0,2,29,0,1,0,2,1
gonzavi02,2020,1,LAN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lylesjo01,2019,1,PIT,NL,17,25,1,2,0,0,0,2,0,0,0,16,0,1,0,0,1
martejo01,2022,1,LAA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biagijo01,2020,1,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duartda01,2022,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buxtoby01,2020,1,MIN,AL,39,130,19,33,3,0,13,27,2,1,2,36,0,1,0,2,2
rodried05,2021,1,BOS,AL,32,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
garciar01,2019,1,SFN,NL,18,42,5,6,1,0,2,5,0,0,4,21,1,0,0,0,1
refsnro01,2022,1,BOS,AL,57,153,25,47,11,0,6,21,1,1,15,46,0,6,0,3,1
mountry01,2022,1,BAL,AL,145,555,62,139,28,1,22,85,4,1,43,154,1,4,0,7,12
kuhlch01,2020,1,PIT,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellico01,2019,1,LAN,NL,156,558,121,170,34,3,47,115,15,5,95,108,21,3,0,4,10
pruitau01,2022,1,OAK,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bubickr01,2021,1,KCA,AL,29,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wolteto01,2022,1,LAN,NL,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
arteahu01,2021,1,WAS,NL,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
mahlety01,2022,2,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbl01,2019,1,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccutan01,2019,1,PHI,NL,59,219,45,56,12,1,10,29,2,1,43,55,0,0,0,0,1
markani01,2019,1,ATL,NL,116,414,61,118,25,2,9,62,2,0,47,59,1,2,0,6,11
teperry01,2021,1,CHN,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castery01,2020,1,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hicksjo03,2021,1,SLN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wongke01,2021,1,LAA,AL,32,60,3,10,2,1,0,6,0,1,2,17,0,0,4,0,0
suerowa01,2019,1,WAS,NL,78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
schmicl01,2021,1,NYA,AL,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
contrwi02,2022,1,ATL,NL,97,334,51,93,14,1,20,45,2,0,39,104,1,1,0,2,5
baileho02,2019,2,OAK,AL,13,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
stewadj01,2022,1,BAL,AL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
guerrde01,2021,1,OAK,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godleza01,2021,1,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lopezjo02,2022,1,BAL,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrwi01,2020,1,CHN,NL,57,189,37,46,10,0,7,26,1,2,20,57,1,14,0,2,6
greingr01,2021,1,DET,AL,31,72,7,17,4,0,1,7,0,0,9,31,0,0,1,0,0
briceau01,2019,1,MIA,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradlbo01,2021,1,CLE,AL,74,245,36,51,10,0,16,41,0,0,25,99,1,6,0,3,3
roarkta01,2020,1,TOR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassich01,2020,1,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradlbo01,2022,1,CLE,AL,8,17,1,2,0,0,0,0,0,0,0,9,0,0,0,0,0
troutmi01,2019,1,LAA,AL,134,470,110,137,27,2,45,104,11,2,110,120,14,16,0,4,5
lasteto01,2020,2,OAK,AL,27,97,16,28,6,2,1,11,0,0,12,5,0,1,0,1,3
feyerjo01,2021,1,MIL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnspi01,2022,1,SDN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nogowjo01,2021,1,SLN,NL,19,18,2,1,0,0,0,0,0,0,1,2,0,1,0,0,1
sotoju01,2020,1,WAS,NL,47,154,39,54,14,0,13,37,6,2,41,28,12,1,0,0,1
colomal01,2019,1,CHA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willita01,2021,2,MIA,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccanja02,2019,1,CHA,AL,118,439,62,120,26,1,18,60,4,1,30,137,1,6,1,0,10
godleza01,2019,1,ARI,NL,27,18,3,3,0,0,0,2,0,0,3,9,0,0,1,0,0
garnedu01,2019,1,LAA,AL,28,69,11,16,3,0,2,7,0,0,8,18,0,4,0,0,1
brantmi02,2021,1,HOU,AL,121,469,68,146,29,3,8,47,1,0,33,53,1,5,0,1,11
castijo03,2022,1,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luetglu01,2021,1,NYA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doolise01,2021,1,CIN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castada01,2021,1,MIA,NL,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
maytr01,2020,1,MIN,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesta01,2022,1,HOU,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brantro01,2020,1,SFN,NL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayan01,2021,1,TOR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchsi01,2020,1,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maldoma01,2019,2,CHN,NL,4,11,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0
frazicl01,2021,1,NYA,AL,66,183,20,34,9,0,5,15,2,0,32,65,0,3,0,0,8
drurybr01,2021,1,NYN,NL,51,84,7,23,5,0,4,14,0,0,3,22,0,1,0,0,3
smithbu03,2019,2,SFN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adriaeh01,2022,1,WAS,NL,31,84,5,15,2,0,0,7,1,0,8,22,0,1,0,1,2
heanean01,2022,1,LAN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mancitr01,2019,1,BAL,AL,154,602,106,175,38,2,35,97,1,0,63,143,3,9,0,5,22
kolarad01,2021,1,OAK,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
difowi01,2022,1,ARI,NL,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
duffyma01,2019,1,TBA,AL,46,147,12,37,8,0,1,12,0,1,19,29,0,2,0,1,4
reynobr01,2021,1,PIT,NL,159,559,93,169,35,8,24,90,5,2,75,119,9,8,0,4,10
beninan01,2019,1,BOS,AL,138,541,72,144,40,5,13,68,10,3,59,140,1,7,3,5,6
beatyma01,2022,1,SDN,NL,20,43,6,4,1,1,0,1,0,0,2,8,0,2,0,0,3
riosed01,2021,1,LAN,NL,25,51,4,4,0,0,1,1,0,0,7,18,0,2,0,0,3
freitda01,2019,2,MIL,NL,16,13,1,1,0,0,0,0,0,0,3,5,0,0,0,0,1
indiajo01,2021,1,CIN,NL,150,532,98,143,34,2,21,69,12,3,71,141,1,23,1,4,13
youngan02,2020,1,ARI,NL,12,26,3,5,2,0,1,4,0,0,5,10,0,3,0,0,0
strawmy01,2020,1,HOU,AL,33,82,8,17,4,0,0,8,6,2,4,22,0,0,0,0,0
rodonca01,2019,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bourqja01,2019,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vogelda01,2019,1,SEA,AL,144,462,73,96,17,0,30,76,0,0,92,149,2,2,0,2,4
stephty01,2022,1,CIN,NL,50,166,24,53,9,0,6,35,1,0,12,47,0,3,0,2,4
pinama01,2020,1,MIL,NL,15,39,4,9,1,0,2,5,0,0,3,11,0,3,0,0,0
velasvi01,2021,2,SDN,NL,4,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0
jonesad01,2019,1,ARI,NL,137,485,66,126,25,1,16,67,2,1,31,101,2,8,0,3,15
effrosc01,2022,2,NYA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pannoth01,2019,1,TOR,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greingr01,2020,1,DET,AL,18,51,8,6,2,0,3,8,0,0,3,20,0,1,0,0,2
mayfija01,2019,1,HOU,AL,26,64,8,10,5,0,2,5,0,0,1,16,0,0,0,0,0
bartjo01,2020,1,SFN,NL,33,103,15,24,5,2,0,7,0,0,3,41,0,5,0,0,1
roberlu01,2022,1,CHA,AL,98,380,54,108,18,0,12,56,11,3,17,77,1,3,0,1,6
hildetr01,2019,1,MIN,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howarsa01,2022,1,PIT,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcilu04,2021,1,WAS,NL,70,236,29,57,18,2,6,22,0,2,11,43,1,0,0,0,8
culbech01,2019,1,ATL,NL,108,135,14,35,5,2,5,20,0,1,6,44,0,1,1,1,5
segurje01,2022,1,PHI,NL,98,354,45,98,9,0,10,33,13,6,25,58,1,7,0,1,16
mckinbi01,2021,3,LAN,NL,37,82,8,12,2,1,1,7,0,0,14,24,1,1,0,1,1
riverem01,2022,1,KCA,AL,63,198,24,47,8,3,6,22,0,0,11,46,0,2,0,0,7
duggast01,2019,1,SFN,NL,73,261,26,61,12,2,4,28,1,4,16,78,0,1,0,3,1
rogertr01,2020,1,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wangwe01,2019,1,OAK,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dickeco01,2019,2,PHI,NL,34,133,13,39,10,2,8,34,0,0,3,33,0,0,0,1,1
perezmi03,2019,1,TBA,AL,22,46,6,10,5,0,0,2,0,0,8,19,0,1,0,0,0
mcdonmi01,2022,1,OAK,AL,4,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
richatr01,2021,3,TOR,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellebe01,2019,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feltnry01,2021,1,COL,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tuckeky01,2022,1,HOU,AL,150,544,71,140,28,1,30,107,25,4,59,95,4,1,0,2,11
encared01,2019,2,NYA,AL,44,177,33,44,11,0,13,37,0,0,17,48,1,3,0,0,1
canhama01,2020,1,OAK,AL,59,191,32,47,12,2,5,33,4,0,37,54,1,10,0,5,2
morrilo01,2019,1,PHI,NL,29,35,5,7,1,0,2,3,0,0,3,10,0,0,0,0,1
kittran01,2022,1,TBA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hergeji01,2019,1,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leclejo01,2022,1,TEX,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chafian01,2021,2,OAK,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reksza01,2021,1,LAN,NL,6,10,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0
shawch01,2019,1,SFN,NL,16,18,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0
fernaju01,2022,1,SLN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diplama01,2021,1,BAL,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menezco01,2022,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2020,1,PHI,NL,60,215,34,61,10,2,10,40,3,2,15,28,3,4,1,2,4
ramoswi01,2021,1,DET,AL,35,120,12,24,5,0,6,13,0,0,6,29,0,0,0,0,1
schoojo01,2021,1,DET,AL,156,623,85,173,30,1,22,84,2,0,37,133,0,6,0,8,15
alforan01,2021,1,PIT,NL,49,133,14,31,6,1,5,11,5,6,12,58,1,3,0,0,4
loaisjo01,2022,1,NYA,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderni01,2019,2,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reetzja01,2021,1,WAS,NL,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
engelad01,2019,1,CHA,AL,89,227,26,55,10,2,6,26,3,3,14,78,0,6,1,0,5
clippty01,2022,1,WAS,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giolilu01,2020,1,CHA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksal02,2020,1,ATL,NL,5,7,0,2,1,0,0,0,0,0,0,4,0,0,0,0,1
riosya01,2021,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dickeal01,2019,2,SFN,NL,56,155,28,45,13,3,6,26,1,1,13,35,1,2,0,1,5
demertr01,2022,1,ATL,NL,26,89,9,19,2,0,3,6,0,0,6,32,0,0,0,1,2
senzeni01,2021,1,CIN,NL,36,111,18,28,4,0,1,8,2,5,12,16,0,0,0,1,3
hernaen02,2020,1,LAN,NL,48,139,20,32,8,1,5,20,0,1,6,31,0,2,0,1,5
joeco01,2019,1,SFN,NL,8,15,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1
guerrja01,2020,1,WAS,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blanktr01,2020,1,MIN,AL,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
estrath01,2020,1,NYA,AL,26,48,8,8,0,0,1,3,1,0,1,19,0,3,0,0,0
nelsoni01,2021,1,NYA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eliasro01,2019,2,WAS,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trumbma01,2019,1,BAL,AL,12,29,1,5,3,0,0,3,0,0,2,5,0,0,0,0,2
ramiryo01,2022,2,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazicl01,2019,1,NYA,AL,69,225,31,60,14,0,12,38,1,2,16,70,1,2,0,3,2
hoskirh01,2022,1,PHI,NL,156,589,81,145,33,2,30,79,2,1,72,169,0,6,0,4,12
difowi01,2020,1,WAS,NL,12,14,1,1,0,0,0,1,0,0,3,4,0,0,0,1,0
adamsri03,2021,1,TOR,AL,12,28,2,3,2,0,0,0,0,0,2,12,0,0,0,0,1
beltbr01,2021,1,SFN,NL,97,325,65,89,14,2,29,59,3,2,48,103,3,7,0,1,9
cavalca01,2022,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suzukku01,2020,1,WAS,NL,33,111,15,30,8,0,2,17,1,0,11,19,0,4,0,3,4
boteda01,2022,1,CHN,NL,41,116,15,30,8,0,4,12,1,0,6,45,0,4,0,1,3
allarko01,2019,1,TEX,AL,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnhtu01,2019,1,CIN,NL,114,316,32,73,14,0,11,40,1,0,44,83,7,2,1,1,5
maldoma01,2019,3,HOU,AL,27,84,20,17,4,0,6,10,0,0,13,26,0,1,0,0,2
felicma01,2022,1,MIL,NL,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
solando01,2021,1,SFN,NL,101,307,35,86,17,0,7,31,2,0,25,58,2,7,1,4,8
garcilu05,2022,1,HOU,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dawsoro01,2021,1,HOU,AL,3,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
meansjo01,2019,1,BAL,AL,31,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
richatr01,2021,1,TBA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoemma01,2019,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merriwh01,2021,1,KCA,AL,162,664,97,184,42,3,10,74,40,4,40,103,1,4,0,12,12
weberry01,2021,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capelco01,2022,2,OAK,AL,13,35,6,13,0,1,2,9,1,1,4,8,0,0,0,1,2
merriwh01,2020,1,KCA,AL,60,248,38,70,12,0,9,30,12,3,12,33,0,4,0,1,3
singebr01,2022,1,KCA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogerta01,2022,1,SDN,NL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezre01,2020,1,CHA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duggero01,2022,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huffsa01,2020,1,TEX,AL,10,31,5,11,3,0,3,4,0,0,2,11,0,0,0,0,0
lopezjo02,2019,1,KCA,AL,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
frypa01,2022,2,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01,2020,1,TOR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lavarry01,2019,1,CIN,NL,5,18,4,5,2,0,2,7,0,0,1,5,0,0,0,0,0
holadbr01,2020,1,BAL,AL,21,31,5,5,1,0,0,4,0,0,2,9,0,0,0,0,1
juradar01,2019,1,TEX,AL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nogosst01,2022,1,NYN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junkja01,2022,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seageco01,2019,1,LAN,NL,134,489,82,133,44,1,19,87,1,0,44,98,3,4,0,4,8
nunezdo01,2022,1,COL,NL,14,33,3,4,1,0,0,2,0,0,6,10,0,0,0,2,0
rayro02,2020,1,ARI,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazjh01,2021,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaprija01,2022,1,OAK,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romose01,2022,1,SEA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garliky01,2019,1,LAN,NL,30,48,8,12,4,0,3,6,0,0,5,19,1,0,0,0,0
perezsa02,2021,1,KCA,AL,161,620,88,169,24,0,48,121,1,0,28,170,4,13,0,4,14
farrelu01,2021,1,MIN,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodrbr01,2021,1,MIL,NL,30,52,0,6,0,0,0,2,0,0,3,28,0,0,3,0,0
peralfr01,2019,1,MIL,NL,40,15,1,2,0,0,0,1,0,0,0,6,0,0,1,0,0
mollsa01,2022,1,OAK,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fontwi01,2019,1,TBA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iglesjo01,2021,1,LAA,AL,114,424,57,110,23,1,8,41,5,2,18,66,0,4,0,1,10
stripro01,2021,1,TOR,AL,24,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
lorenmi01,2020,1,CIN,NL,23,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gordoal01,2020,1,KCA,AL,50,163,15,34,4,0,4,11,0,0,18,37,0,3,0,0,0
palacjo01,2022,1,WAS,NL,29,47,8,10,2,0,0,2,1,0,1,15,0,1,0,0,0
neusesh01,2021,1,LAN,NL,33,65,6,11,1,0,3,4,1,1,1,26,0,0,0,0,2
hendrry01,2022,1,CIN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castilu02,2019,1,CIN,NL,32,62,3,6,1,0,0,0,0,0,0,32,0,0,4,0,1
thompma02,2021,1,SDN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohtansh01,2021,1,LAA,AL,158,537,103,138,26,8,46,100,26,10,96,189,20,4,0,2,7
colege01,2019,1,HOU,AL,33,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
stanery01,2019,2,MIA,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephty01,2021,1,CIN,NL,132,350,56,100,21,0,10,45,0,0,41,75,1,6,0,5,11
tilsoch01,2019,1,CHA,AL,54,144,16,33,5,0,1,12,4,0,10,38,1,3,0,0,1
delayja01,2022,1,PIT,NL,57,155,17,33,6,0,1,11,0,2,9,50,0,2,1,0,4
kellyme01,2021,1,ARI,NL,27,47,1,3,1,0,0,1,0,0,4,27,0,0,7,0,1
archech01,2021,1,TBA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowrije01,2019,1,NYN,NL,9,7,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
haderjo01,2019,1,MIL,NL,61,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alforan01,2019,1,TOR,AL,16,28,3,5,0,0,1,1,2,0,1,11,0,1,0,0,0
ramirni01,2020,1,DET,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shafeju01,2020,1,MIA,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okeefbr01,2022,1,SEA,AL,2,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
rogerta01,2021,1,MIN,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gillalo01,2022,1,BAL,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wickro01,2019,1,CHN,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
familje01,2021,1,NYN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynnla01,2022,1,CHA,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikolmi01,2022,1,SLN,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighst01,2019,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmma01,2020,1,OAK,AL,37,142,22,33,9,2,10,25,0,0,8,54,0,1,0,1,2
gagema01,2022,1,TOR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohtansh01,2022,1,LAA,AL,157,586,90,160,30,6,34,95,11,9,72,161,14,5,0,3,6
calhowi01,2021,1,TEX,AL,75,260,26,65,10,3,6,25,0,2,21,34,0,2,0,1,6
moustmi01,2022,1,CIN,NL,78,252,30,54,12,0,7,25,2,0,24,75,0,6,0,3,8
wilkest01,2021,1,BAL,AL,31,72,5,12,3,0,0,2,2,0,3,30,0,1,0,0,0
strahma01,2021,1,SDN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
